timestamp,energy,reconstruction_error,anomaly,split
2014-12-11 20:00:00,1.30000001,0.010229704526662164,0,train
2014-12-11 21:00:00,1.40000003,0.010022706259806212,0,train
2014-12-11 22:00:00,1.30000001,0.009915902092327587,0,train
2014-12-11 23:00:00,1.10000002,0.010040395131420314,0,train
2014-12-12 00:00:00,1.39999998,0.010183919170486281,0,train
2014-12-12 01:00:00,1.40000003,0.009911666158894402,0,train
2014-12-12 02:00:00,1.0,0.010456013552943696,0,train
2014-12-12 03:00:00,1.30000001,0.011913709871928978,0,train
2014-12-12 04:00:00,1.19999999,0.012680181720566253,0,train
2014-12-12 05:00:00,1.40000003,0.012583751379441774,0,train
2014-12-12 06:00:00,1.30000001,0.01201374971771468,0,train
2014-12-12 07:00:00,3.5,0.01147356680516606,0,train
2014-12-12 08:00:00,4.3000001,0.011548907681045195,0,train
2014-12-12 09:00:00,8.0,0.012556550633989359,0,train
2014-12-12 10:00:00,8.1000001,0.012982268467369686,0,train
2014-12-12 11:00:00,7.6225,0.012325600639851862,0,train
2014-12-12 12:00:00,7.91,0.010302044207067863,0,train
2014-12-12 13:00:00,3.2325,0.010115863895430115,0,train
2014-12-12 14:00:00,6.55,0.011695708375962344,0,train
2014-12-12 15:00:00,5.2999999,0.011638072816260005,0,train
2014-12-12 16:00:00,1.80000002,0.01124963339126767,0,train
2014-12-12 17:00:00,1.10000002,0.011357378303342987,0,train
2014-12-12 18:00:00,1.19999999,0.0114986292459121,0,train
2014-12-12 19:00:00,1.00000003,0.01170901143928187,0,train
2014-12-12 20:00:00,1.10000002,0.012033032089979516,0,train
2014-12-12 21:00:00,1.19999999,0.012483542329120401,0,train
2014-12-12 22:00:00,1.19999999,0.013063015197824214,0,train
2014-12-12 23:00:00,0.800000019997,0.013786149238801665,0,train
2014-12-13 00:00:00,1.5,0.015373238277139826,0,train
2014-12-13 01:00:00,1.0,0.014739810206731688,0,train
2014-12-13 02:00:00,1.59999997,0.01617918144538055,0,train
2014-12-13 03:00:00,1.79999996,0.017465762872771427,0,train
2014-12-13 04:00:00,1.60000002,0.018458708550399994,0,train
2014-12-13 05:00:00,1.60000002,0.018664099427420613,0,train
2014-12-13 06:00:00,2.0,0.01790478873345611,0,train
2014-12-13 07:00:00,1.89999998,0.01678356611418142,0,train
2014-12-13 08:00:00,1.89999998,0.016172456075935274,0,train
2014-12-13 09:00:00,0.900000009999,0.014997463398119299,0,train
2014-12-13 10:00:00,1.30000001,0.0142239973546906,0,train
2014-12-13 11:00:00,1.10000002,0.012088857162197202,0,train
2014-12-13 12:00:00,0.900000009999,0.008927641276949887,0,train
2014-12-13 13:00:00,1.30000001,0.008819310121404354,0,train
2014-12-13 14:00:00,1.0,0.007688487684044856,0,train
2014-12-13 15:00:00,1.10000002,0.0069833562876160495,0,train
2014-12-13 16:00:00,1.20000004,0.007123715141949,0,train
2014-12-13 17:00:00,1.0,0.007553943621249558,0,train
2014-12-13 18:00:00,1.10000002,0.007882079651432396,0,train
2014-12-13 19:00:00,1.10000002,0.008257399826949532,0,train
2014-12-13 20:00:00,1.30000001,0.008526295242756915,0,train
2014-12-13 21:00:00,1.59999997,0.008656002479304321,0,train
2014-12-13 22:00:00,1.79999996,0.00869997076542901,0,train
2014-12-13 23:00:00,1.59999997,0.008983856258265081,0,train
2014-12-14 00:00:00,1.5,0.00941927566420273,0,train
2014-12-14 01:00:00,1.69999999,0.009304453017561578,0,train
2014-12-14 02:00:00,1.69999999,0.008794450150480915,0,train
2014-12-14 03:00:00,1.80000001,0.008182116533516541,0,train
2014-12-14 04:00:00,1.69999999,0.007597624415032485,0,train
2014-12-14 05:00:00,1.60000002,0.007161391978569347,0,train
2014-12-14 06:00:00,1.69999999,0.0069251078968962,0,train
2014-12-14 07:00:00,1.89999998,0.00688650128400925,0,train
2014-12-14 08:00:00,1.89999998,0.006908250135314959,0,train
2014-12-14 09:00:00,1.59999997,0.006558096004731891,0,train
2014-12-14 10:00:00,1.10000002,0.006132123115977644,0,train
2014-12-14 11:00:00,1.0,0.005917673096101186,0,train
2014-12-14 12:00:00,1.1,0.005808181874101111,0,train
2014-12-14 13:00:00,1.10000002,0.00648545085911519,0,train
2014-12-14 14:00:00,1.0,0.006614274107562439,0,train
2014-12-14 15:00:00,1.60000002,0.00668755511533943,0,train
2014-12-14 16:00:00,1.69999999,0.007293283825456509,0,train
2014-12-14 17:00:00,1.69999999,0.00807032043093209,0,train
2014-12-14 18:00:00,1.80000001,0.008794183691126181,0,train
2014-12-14 19:00:00,1.5,0.009276524875068906,0,train
2014-12-14 20:00:00,1.80000001,0.009635935879966466,0,train
2014-12-14 21:00:00,1.59999997,0.00979840026779671,0,train
2014-12-14 22:00:00,1.60000002,0.009936391765425373,0,train
2014-12-14 23:00:00,1.69999999,0.010408657689438898,0,train
2014-12-15 00:00:00,1.80000001,0.017370920218902637,0,train
2014-12-15 01:00:00,1.99999998,0.02488038369793579,1,train
2014-12-15 02:00:00,1.39999998,0.028282355326262464,1,train
2014-12-15 03:00:00,1.60000002,0.017883984354603047,0,train
2014-12-15 04:00:00,1.69999999,0.0128548950098958,0,train
2014-12-15 05:00:00,1.69999999,0.012456038247681484,0,train
2014-12-15 06:00:00,1.90000001,0.012548321199852832,0,train
2014-12-15 07:00:00,3.6,0.012110441742266526,0,train
2014-12-15 08:00:00,4.0000001,0.011066810179123204,0,train
2014-12-15 09:00:00,7.1000001,0.010777154728117947,0,train
2014-12-15 10:00:00,7.1999998,0.011283273032932325,0,train
2014-12-15 11:00:00,12.0,0.012968180313248933,0,train
2014-12-15 12:00:00,6.6075,0.014386708784655667,0,train
2014-12-15 13:00:00,2.9725,0.014967052512421097,0,train
2014-12-15 14:00:00,3.3425,0.0161219480967666,0,train
2014-12-15 15:00:00,6.1000002,0.01458965118262786,0,train
2014-12-15 16:00:00,2.29999999,0.013019469437999458,0,train
2014-12-15 17:00:00,1.59999997,0.012469659642759751,0,train
2014-12-15 18:00:00,1.30000001,0.012277099255159749,0,train
2014-12-15 19:00:00,1.19999999,0.012753298970297191,0,train
2014-12-15 20:00:00,1.19999999,0.013396757630489916,0,train
2014-12-15 21:00:00,1.19999999,0.012917211283017229,0,train
2014-12-15 22:00:00,1.30000001,0.011374494709024687,0,train
2014-12-15 23:00:00,1.5,0.009156083776564329,0,train
2014-12-16 00:00:00,1.39999998,0.009122599222885951,0,train
2014-12-16 01:00:00,1.69999999,0.009294608661979781,0,train
2014-12-16 02:00:00,1.79999996,0.00951503879959383,0,train
2014-12-16 03:00:00,1.79999996,0.009488449225668326,0,train
2014-12-16 04:00:00,1.80000001,0.009328541637502416,0,train
2014-12-16 05:00:00,1.79999996,0.00913568499605748,0,train
2014-12-16 06:00:00,2.0,0.009045297099935677,0,train
2014-12-16 07:00:00,4.3000001,0.009361431244930378,0,train
2014-12-16 08:00:00,4.5999999,0.010206763586464758,0,train
2014-12-16 09:00:00,8.7000001,0.011672870015332971,0,train
2014-12-16 10:00:00,6.8000002,0.013035026670483695,0,train
2014-12-16 11:00:00,11.3999996,0.011694440436792302,0,train
2014-12-16 12:00:00,12.0999999,0.008477171662500787,0,train
2014-12-16 13:00:00,3.53,0.009260675004897426,0,train
2014-12-16 14:00:00,3.595,0.009652852011031386,0,train
2014-12-16 15:00:00,6.2999999,0.009779392103706444,0,train
2014-12-16 16:00:00,1.79999999,0.009415094339456523,0,train
2014-12-16 17:00:00,1.39999998,0.00908601243501969,0,train
2014-12-16 18:00:00,1.10000002,0.009095126112895344,0,train
2014-12-16 19:00:00,1.30000001,0.009291389191564522,0,train
2014-12-16 20:00:00,1.19999999,0.009438183336753203,0,train
2014-12-16 21:00:00,1.10000002,0.009386883134372801,0,train
2014-12-16 22:00:00,1.10000002,0.009170058344931963,0,train
2014-12-16 23:00:00,1.10000002,0.0089690489850098,0,train
2014-12-17 00:00:00,1.1,0.008831584951995222,0,train
2014-12-17 01:00:00,1.30000001,0.00870945550462953,0,train
2014-12-17 02:00:00,1.0,0.0088004973000637,0,train
2014-12-17 03:00:00,1.10000002,0.008715338393051062,0,train
2014-12-17 04:00:00,1.30000001,0.008830557396518404,0,train
2014-12-17 05:00:00,1.30000001,0.009047957826316797,0,train
2014-12-17 06:00:00,1.20000002,0.009216812948983135,0,train
2014-12-17 07:00:00,3.3,0.009631462957742379,0,train
2014-12-17 08:00:00,6.0999999,0.010598885633568684,0,train
2014-12-17 09:00:00,9.5,0.011706188262276753,0,train
2014-12-17 10:00:00,6.6000001,0.011961451029544743,0,train
2014-12-17 11:00:00,5.8,0.011380783311271722,0,train
2014-12-17 12:00:00,5.3,0.010187665198165103,0,train
2014-12-17 13:00:00,5.2,0.009116243149178777,0,train
2014-12-17 14:00:00,2.3,0.009542565535453528,0,train
2014-12-17 15:00:00,2.0,0.009720018705210607,0,train
2014-12-17 16:00:00,1.39999998,0.009578919467611855,0,train
2014-12-17 17:00:00,1.30000001,0.009790280960766657,0,train
2014-12-17 18:00:00,1.10000002,0.010014321302510853,0,train
2014-12-17 19:00:00,1.30000001,0.010040001052155972,0,train
2014-12-17 20:00:00,1.10000002,0.009788215104786602,0,train
2014-12-17 21:00:00,1.1,0.009413048513509254,0,train
2014-12-17 22:00:00,1.19999999,0.00910809956617316,0,train
2014-12-17 23:00:00,1.30000001,0.009069197520909227,0,train
2014-12-18 00:00:00,1.1,0.009131509364407472,0,train
2014-12-18 01:00:00,1.20000004,0.00912186114293149,0,train
2014-12-18 02:00:00,1.10000002,0.009258405382284122,0,train
2014-12-18 03:00:00,1.19999999,0.009367408423935707,0,train
2014-12-18 04:00:00,1.0,0.009444224925574975,0,train
2014-12-18 05:00:00,1.20000004,0.009443717214935215,0,train
2014-12-18 06:00:00,1.20000004,0.009491923717145554,0,train
2014-12-18 07:00:00,2.99999988,0.009733464913339172,0,train
2014-12-18 08:00:00,4.5,0.010314006716419277,0,train
2014-12-18 09:00:00,8.7000001,0.010526438740711094,0,train
2014-12-18 10:00:00,9.1999998,0.010593550075954722,0,train
2014-12-18 11:00:00,10.6000004,0.010080533978988789,0,train
2014-12-18 12:00:00,7.3525,0.008799030747667233,0,train
2014-12-18 13:00:00,2.6075,0.009541417180379905,0,train
2014-12-18 14:00:00,4.0925,0.009980206077801208,0,train
2014-12-18 15:00:00,6.2,0.010172964248742844,0,train
2014-12-18 16:00:00,4.8,0.010322503520575482,0,train
2014-12-18 17:00:00,1.59999997,0.010470937989224681,0,train
2014-12-18 18:00:00,1.30000001,0.010541325176187598,0,train
2014-12-18 19:00:00,1.30000001,0.01053008096774516,0,train
2014-12-18 20:00:00,1.0,0.010329140974599632,0,train
2014-12-18 21:00:00,1.59999997,0.010014293835739235,0,train
2014-12-18 22:00:00,1.10000002,0.009801666355463626,0,train
2014-12-18 23:00:00,1.10000002,0.009848544995235601,0,train
2014-12-19 00:00:00,1.00000003,0.009915960119001527,0,train
2014-12-19 01:00:00,1.30000001,0.009443422891468557,0,train
2014-12-19 02:00:00,1.00000003,0.009351466564606701,0,train
2014-12-19 03:00:00,1.5,0.010105881226648475,0,train
2014-12-19 04:00:00,1.20000004,0.010443142522792964,0,train
2014-12-19 05:00:00,1.19999999,0.010180008873600682,0,train
2014-12-19 06:00:00,1.5,0.0096124292539718,0,train
2014-12-19 07:00:00,3.10000001,0.00929620526060995,0,train
2014-12-19 08:00:00,4.0,0.009614370089482939,0,train
2014-12-19 09:00:00,7.9000001,0.009796682250736854,0,train
2014-12-19 10:00:00,6.6,0.009827490589643134,0,train
2014-12-19 11:00:00,11.1000004,0.009267552852263671,0,train
2014-12-19 12:00:00,12.2999997,0.008112202889301454,0,train
2014-12-19 13:00:00,2.97,0.009669523119160108,0,train
2014-12-19 14:00:00,10.0,0.01114233359511111,0,train
2014-12-19 15:00:00,5.0,0.011590073758526095,0,train
2014-12-19 16:00:00,2.09999998,0.01174997823987418,0,train
2014-12-19 17:00:00,1.10000002,0.011797953079900479,0,train
2014-12-19 18:00:00,1.0,0.01199077066499025,0,train
2014-12-19 19:00:00,0.800000019997,0.012233709985817017,0,train
2014-12-19 20:00:00,0.900000009999,0.01248330502183821,0,train
2014-12-19 21:00:00,1.1,0.012791090776238414,0,train
2014-12-19 22:00:00,0.800000019997,0.013194496817747528,0,train
2014-12-19 23:00:00,0.900000009999,0.013688772073972608,0,train
2014-12-20 00:00:00,1.00000003,0.015056198736388663,0,train
2014-12-20 01:00:00,1.10000002,0.014559428737994982,0,train
2014-12-20 02:00:00,0.700000019999,0.01607397415413929,0,train
2014-12-20 03:00:00,0.900000009999,0.017599671674635605,0,train
2014-12-20 04:00:00,0.700000019999,0.01891814832394786,0,train
2014-12-20 05:00:00,0.900000009999,0.019422122077204302,0,train
2014-12-20 06:00:00,1.0,0.019099601663748127,0,train
2014-12-20 07:00:00,1.0,0.01850102729779537,0,train
2014-12-20 08:00:00,0.900000009999,0.01841316609639959,0,train
2014-12-20 09:00:00,0.800000019997,0.01759160652407413,0,train
2014-12-20 10:00:00,1.0,0.016969242180565853,0,train
2014-12-20 11:00:00,0.80000001,0.015487736598761095,0,train
2014-12-20 12:00:00,0.700000019999,0.01305892385651626,0,train
2014-12-20 13:00:00,0.900000009999,0.011934665458868449,0,train
2014-12-20 14:00:00,0.80000001,0.011470100122158726,0,train
2014-12-20 15:00:00,0.80000001,0.010743534537992098,0,train
2014-12-20 16:00:00,1.00000003,0.010952280004909502,0,train
2014-12-20 17:00:00,0.700000019999,0.011411554258866502,0,train
2014-12-20 18:00:00,0.900000009999,0.011689826814162751,0,train
2014-12-20 19:00:00,0.90000003,0.011943662768286688,0,train
2014-12-20 20:00:00,0.800000019997,0.012137310911775346,0,train
2014-12-20 21:00:00,1.20000004,0.012346569461803271,0,train
2014-12-20 22:00:00,1.5,0.012515536492329109,0,train
2014-12-20 23:00:00,1.60000002,0.01283116153919627,0,train
2014-12-21 00:00:00,1.30000001,0.013185396867718564,0,train
2014-12-21 01:00:00,1.40000003,0.01299867719974387,0,train
2014-12-21 02:00:00,1.5,0.012409035748680125,0,train
2014-12-21 03:00:00,1.5,0.01171280878187616,0,train
2014-12-21 04:00:00,1.5,0.011063686636460153,0,train
2014-12-21 05:00:00,1.39999998,0.010536287989929201,0,train
2014-12-21 06:00:00,1.5,0.01020326691919243,0,train
2014-12-21 07:00:00,1.90000001,0.010079717269246443,0,train
2014-12-21 08:00:00,1.10000002,0.010040103055271853,0,train
2014-12-21 09:00:00,0.60000002,0.009635348550158724,0,train
2014-12-21 10:00:00,0.900000009999,0.009307636562129256,0,train
2014-12-21 11:00:00,0.700000019999,0.008067782129708153,0,train
2014-12-21 12:00:00,1.0,0.0065573977959708304,0,train
2014-12-21 13:00:00,0.800000019997,0.0069619729996389535,0,train
2014-12-21 14:00:00,0.60000002,0.006354033614004466,0,train
2014-12-21 15:00:00,0.90000003,0.006762042018167482,0,train
2014-12-21 16:00:00,1.40000003,0.007567592391685461,0,train
2014-12-21 17:00:00,1.5,0.008365227334749231,0,train
2014-12-21 18:00:00,1.40000003,0.008993081469985016,0,train
2014-12-21 19:00:00,1.40000003,0.009296025638592475,0,train
2014-12-21 20:00:00,1.5,0.009391560064241408,0,train
2014-12-21 21:00:00,1.39999998,0.00921969209519946,0,train
2014-12-21 22:00:00,1.40000003,0.009003542646074897,0,train
2014-12-21 23:00:00,1.59999997,0.009215028622302007,0,train
2014-12-22 00:00:00,0.60927837031,0.016153594867229903,0,train
2014-12-22 01:00:00,0.0185567006192,0.023134241623397965,1,train
2014-12-22 02:00:00,0.0185567006192,0.023725321907329438,1,train
2014-12-22 03:00:00,0.0185567006156,0.013362011354073625,0,train
2014-12-22 04:00:00,0.0185567006192,0.010993419539037937,0,train
2014-12-22 05:00:00,0.0185567006192,0.010971978161418377,0,train
2014-12-22 06:00:00,0.0185567006192,0.011110940241417868,0,train
2014-12-22 07:00:00,0.0185567006192,0.010600715400904083,0,train
2014-12-22 08:00:00,0.0185567006192,0.009744770022574496,0,train
2014-12-22 09:00:00,0.0185567006156,0.010235968314800926,0,train
2014-12-22 10:00:00,0.0185567006192,0.01068180864430226,0,train
2014-12-22 11:00:00,0.0185567006192,0.011866164558640802,0,train
2014-12-22 12:00:00,0.0185567006192,0.012493882945846507,0,train
2014-12-22 13:00:00,0.0185567006192,0.013347664438467721,0,train
2014-12-22 14:00:00,0.0185567006156,0.014493019163986973,0,train
2014-12-22 15:00:00,0.0185567006192,0.016377580783966325,0,train
2014-12-22 16:00:00,0.0185567006192,0.015396939004088747,0,train
2014-12-22 17:00:00,0.0185567006192,0.015352809753141043,0,train
2014-12-22 18:00:00,0.0185567006192,0.015590548736323135,0,train
2014-12-22 19:00:00,0.0185567006156,0.016148478756022874,0,train
2014-12-22 20:00:00,0.0185567006192,0.016805296973931853,0,train
2014-12-22 21:00:00,0.0185567006192,0.016647434703809912,0,train
2014-12-22 22:00:00,0.0185567006192,0.015667739903249316,0,train
2014-12-22 23:00:00,0.0185567006192,0.014560598715737004,0,train
2014-12-23 00:00:00,1.0225,0.016440039420628032,0,train
2014-12-23 01:00:00,1.0925,0.01602626403231958,0,train
2014-12-23 02:00:00,1.1975,0.01574523334518403,0,train
2014-12-23 03:00:00,1.2525,0.015417247275912309,0,train
2014-12-23 04:00:00,1.32,0.015175337401975776,0,train
2014-12-23 05:00:00,1.295,0.01515577148953926,0,train
2014-12-23 06:00:00,1.46,0.015248305123569757,0,train
2014-12-23 07:00:00,2.2025,0.015622095709467173,0,train
2014-12-23 08:00:00,2.8575,0.016052194031478995,0,train
2014-12-23 09:00:00,5.2575,0.016767877261624552,0,train
2014-12-23 10:00:00,6.0775,0.017032447931572065,0,train
2014-12-23 11:00:00,7.33,0.016704091338770204,0,train
2014-12-23 12:00:00,8.415,0.018356836193579373,0,train
2014-12-23 13:00:00,3.1875,0.01924416824376603,0,train
2014-12-23 14:00:00,3.44,0.019447241856693158,0,train
2014-12-23 15:00:00,4.2125,0.01950459315223712,0,train
2014-12-23 16:00:00,2.3725,0.019133584239552942,0,train
2014-12-23 17:00:00,1.3375,0.018567861290398432,0,train
2014-12-23 18:00:00,1.1475,0.018139966391189713,0,train
2014-12-23 19:00:00,1.055,0.01784189657549721,0,train
2014-12-23 20:00:00,1.06,0.017512442086986508,0,train
2014-12-23 21:00:00,1.085,0.016945962545114157,0,train
2014-12-23 22:00:00,1.0675,0.01596174035856876,0,train
2014-12-23 23:00:00,1.0225,0.014653340638673757,0,train
2014-12-24 00:00:00,0.70927834031,0.011587037029241815,0,train
2014-12-24 01:00:00,0.70927834031,0.01097327143988686,0,train
2014-12-24 02:00:00,1.30000001,0.010519635857363286,0,train
2014-12-24 03:00:00,1.5,0.009892972669628134,0,train
2014-12-24 04:00:00,1.30000001,0.009433649678907821,0,train
2014-12-24 05:00:00,1.40000003,0.00941213391944854,0,train
2014-12-24 06:00:00,1.80000001,0.008997325972205455,0,train
2014-12-24 07:00:00,1.60000002,0.008313317791879547,0,train
2014-12-24 08:00:00,1.40000003,0.008339850325228639,0,train
2014-12-24 09:00:00,0.80000001,0.008703122826324154,0,train
2014-12-24 10:00:00,0.800000019997,0.009285933425731455,0,train
2014-12-24 11:00:00,1.0,0.00897517575475146,0,train
2014-12-24 12:00:00,0.900000009999,0.008093921724966648,0,train
2014-12-24 13:00:00,0.700000019999,0.008216517954884801,0,train
2014-12-24 14:00:00,1.0,0.009129993631857779,0,train
2014-12-24 15:00:00,0.90000003,0.009727484110412575,0,train
2014-12-24 16:00:00,0.900000009999,0.010464384281541462,0,train
2014-12-24 17:00:00,0.800000019997,0.011036112292277455,0,train
2014-12-24 18:00:00,1.10000002,0.011209286789937994,0,train
2014-12-24 19:00:00,0.800000019997,0.011118006418570118,0,train
2014-12-24 20:00:00,1.1,0.011008009583267642,0,train
2014-12-24 21:00:00,1.39999998,0.010841735880189586,0,train
2014-12-24 22:00:00,1.30000001,0.010492601856330924,0,train
2014-12-24 23:00:00,1.5,0.010090813658937842,0,train
2014-12-25 00:00:00,1.39999998,0.009967863658362006,0,train
2014-12-25 01:00:00,1.30000001,0.00960984415346005,0,train
2014-12-25 02:00:00,1.30000001,0.009601542852447855,0,train
2014-12-25 03:00:00,1.79999999,0.009553680773402207,0,train
2014-12-25 04:00:00,1.30000001,0.009136237025535196,0,train
2014-12-25 05:00:00,1.39999998,0.009130918929466651,0,train
2014-12-25 06:00:00,1.69999999,0.009149621512834712,0,train
2014-12-25 07:00:00,1.60000002,0.0091511053055621,0,train
2014-12-25 08:00:00,1.80000001,0.00909260053514652,0,train
2014-12-25 09:00:00,1.19999999,0.00880328516180755,0,train
2014-12-25 10:00:00,0.800000019997,0.009033616183700017,0,train
2014-12-25 11:00:00,0.700000019999,0.009588080382641232,0,train
2014-12-25 12:00:00,1.00000003,0.00923251388344583,0,train
2014-12-25 13:00:00,0.60000002,0.009203935022162742,0,train
2014-12-25 14:00:00,1.1,0.009274874052823493,0,train
2014-12-25 15:00:00,0.80000001,0.009416477091207916,0,train
2014-12-25 16:00:00,0.800000019997,0.009650520882617005,0,train
2014-12-25 17:00:00,0.90000003,0.009964140479235472,0,train
2014-12-25 18:00:00,1.00000003,0.010267448612464846,0,train
2014-12-25 19:00:00,1.39999998,0.010274704414173566,0,train
2014-12-25 20:00:00,1.39999998,0.009904825299690409,0,train
2014-12-25 21:00:00,1.40000003,0.009360269000549842,0,train
2014-12-25 22:00:00,1.39999998,0.008887529188761983,0,train
2014-12-25 23:00:00,1.30000001,0.008682376913356264,0,train
2014-12-26 00:00:00,1.5,0.008561428708751017,0,train
2014-12-26 01:00:00,1.5,0.008258764602374532,0,train
2014-12-26 02:00:00,1.5,0.00817848772678772,0,train
2014-12-26 03:00:00,1.39999998,0.008308762927628097,0,train
2014-12-26 04:00:00,1.30000001,0.00821036807554426,0,train
2014-12-26 05:00:00,1.69999999,0.008376646377452413,0,train
2014-12-26 06:00:00,1.59999997,0.008572358543817868,0,train
2014-12-26 07:00:00,1.69999999,0.008719632766597563,0,train
2014-12-26 08:00:00,1.69999999,0.009064438349153532,0,train
2014-12-26 09:00:00,1.0,0.009052336357551658,0,train
2014-12-26 10:00:00,1.19999999,0.008711648075534515,0,train
2014-12-26 11:00:00,1.39999998,0.008652520265333022,0,train
2014-12-26 12:00:00,1.5,0.00948653931986817,0,train
2014-12-26 13:00:00,1.60000002,0.009600548188527342,0,train
2014-12-26 14:00:00,0.900000009999,0.01059918968964436,0,train
2014-12-26 15:00:00,1.00000003,0.010885561779540786,0,train
2014-12-26 16:00:00,1.30000001,0.011319415926447354,0,train
2014-12-26 17:00:00,1.69999999,0.011739607833448256,0,train
2014-12-26 18:00:00,1.39999998,0.011764508015578677,0,train
2014-12-26 19:00:00,1.39999998,0.011456666282403348,0,train
2014-12-26 20:00:00,1.39999998,0.01105112463071355,0,train
2014-12-26 21:00:00,1.5,0.010749875214869453,0,train
2014-12-26 22:00:00,1.30000001,0.01067432683413466,0,train
2014-12-26 23:00:00,1.40000003,0.010900444825376197,0,train
2014-12-27 00:00:00,1.20000004,0.012245214626068894,0,train
2014-12-27 01:00:00,1.5,0.012178882898440397,0,train
2014-12-27 02:00:00,1.5,0.011717709931227014,0,train
2014-12-27 03:00:00,1.30000001,0.011408454344671309,0,train
2014-12-27 04:00:00,1.5,0.011470990887870985,0,train
2014-12-27 05:00:00,1.60000002,0.011551786556420026,0,train
2014-12-27 06:00:00,1.39999998,0.011431687640324832,0,train
